,train_samples,params,perf_train_runtime,model_size,seed,train_frac,index,man_validation_samples_javascript_researcher_1,classification_report_javascript_researcher_1,macro_f1_javascript_researcher_1,roc-auc_javascript_researcher_1,perf_predict_runtime_javascript_researcher_1,timeit_runtime_javascript_researcher_1,man_validation_samples_javascript_researcher_2,classification_report_javascript_researcher_2,macro_f1_javascript_researcher_2,roc-auc_javascript_researcher_2,perf_predict_runtime_javascript_researcher_2,timeit_runtime_javascript_researcher_2
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",58.06956233200617,42.595041015625,920,200000,4,5170,"{""artifact"": {""precision"": 0.976145038167939, ""recall"": 0.9472222222222222, ""f1-score"": 0.9614661654135338, ""support"": 3240}, ""text"": {""precision"": 0.9155972359328727, ""recall"": 0.961139896373057, ""f1-score"": 0.9378159757330637, ""support"": 1930}, ""accuracy"": 0.9524177949709864, ""macro avg"": {""precision"": 0.9458711370504058, ""recall"": 0.9541810592976396, ""f1-score"": 0.9496410705732987, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9535420868500128, ""recall"": 0.9524177949709864, ""f1-score"": 0.9526373712001283, ""support"": 5170}}",0.9496410705732987,0.9541810592976395,0.3099746390071232,0.315475043799961,5167,"{""artifact"": {""precision"": 0.9767515923566878, ""recall"": 0.9510077519379845, ""f1-score"": 0.9637077769049489, ""support"": 3225}, ""text"": {""precision"": 0.9220522940305871, ""recall"": 0.962409886714727, ""f1-score"": 0.9417989417989417, ""support"": 1942}, ""accuracy"": 0.9552932068898781, ""macro avg"": {""precision"": 0.9494019431936375, ""recall"": 0.9567088193263558, ""f1-score"": 0.9527533593519453, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9561930405182346, ""recall"": 0.9552932068898781, ""f1-score"": 0.9554734131008331, ""support"": 5167}}",0.9527533593519453,0.9567088193263558,0.3101772499794606,0.311635715997545
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",61.395750622003106,42.4536123046875,832,200000,5,5170,"{""artifact"": {""precision"": 0.9761222540592168, ""recall"": 0.9462962962962963, ""f1-score"": 0.9609779031499766, ""support"": 3240}, ""text"": {""precision"": 0.9142434696895022, ""recall"": 0.961139896373057, ""f1-score"": 0.9371053296286941, ""support"": 1930}, ""accuracy"": 0.9518375241779498, ""macro avg"": {""precision"": 0.9451828618743595, ""recall"": 0.9537180963346766, ""f1-score"": 0.9490416163893354, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9530224370701359, ""recall"": 0.9518375241779498, ""f1-score"": 0.9520660913712387, ""support"": 5170}}",0.9490416163893354,0.9537180963346765,0.3116947670059744,0.31178757599845996,5167,"{""artifact"": {""precision"": 0.9767293592604399, ""recall"": 0.950077519379845, ""f1-score"": 0.963219113486325, ""support"": 3225}, ""text"": {""precision"": 0.9206896551724137, ""recall"": 0.962409886714727, ""f1-score"": 0.9410876132930514, ""support"": 1942}, ""accuracy"": 0.9547125991871492, ""macro avg"": {""precision"": 0.9487095072164269, ""recall"": 0.956243703047286, ""f1-score"": 0.9521533633896881, ""support"": 5167}, ""weighted avg"": {""precision"": 0.955667020313479, ""recall"": 0.9547125991871492, ""f1-score"": 0.9549010617395983, ""support"": 5167}}",0.9521533633896881,0.956243703047286,0.3164316250185948,0.3129192944994429
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",60.589717622002354,42.6601474609375,763,200000,6,5170,"{""artifact"": {""precision"": 0.9750316055625791, ""recall"": 0.9521604938271605, ""f1-score"": 0.9634603372891943, ""support"": 3240}, ""text"": {""precision"": 0.9227318045862413, ""recall"": 0.9590673575129534, ""f1-score"": 0.9405487804878049, ""support"": 1930}, ""accuracy"": 0.9547388781431334, ""macro avg"": {""precision"": 0.9488817050744102, ""recall"": 0.9556139256700569, ""f1-score"": 0.9520045588884996, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9555076953335013, ""recall"": 0.9547388781431334, ""f1-score"": 0.9549072803014416, ""support"": 5170}}",0.9520045588884996,0.9556139256700569,0.31982415000675246,0.3126732517994242,5167,"{""artifact"": {""precision"": 0.9753164556962025, ""recall"": 0.9556589147286821, ""f1-score"": 0.9653876272513704, ""support"": 3225}, ""text"": {""precision"": 0.9287493771798705, ""recall"": 0.9598352214212152, ""f1-score"": 0.9440364649278299, ""support"": 1942}, ""accuracy"": 0.9572285658989743, ""macro avg"": {""precision"": 0.9520329164380366, ""recall"": 0.9577470680749487, ""f1-score"": 0.9547120460896001, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9578143719960444, ""recall"": 0.9572285658989743, ""f1-score"": 0.9573628629331364, ""support"": 5167}}",0.9547120460896001,0.9577470680749486,0.3120874539890792,0.3119992102001561
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",89.2692342249793,42.8093447265625,186,200000,7,5170,"{""artifact"": {""precision"": 0.9749444973041548, ""recall"": 0.9487654320987654, ""f1-score"": 0.9616768340372283, ""support"": 3240}, ""text"": {""precision"": 0.9176995537927616, ""recall"": 0.9590673575129534, ""f1-score"": 0.9379275399037245, ""support"": 1930}, ""accuracy"": 0.9526112185686654, ""macro avg"": {""precision"": 0.9463220255484581, ""recall"": 0.9539163948058593, ""f1-score"": 0.9498021869704764, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9535745280629577, ""recall"": 0.9526112185686654, ""f1-score"": 0.9528110433839087, ""support"": 5170}}",0.9498021869704764,0.9539163948058593,0.3165265829884447,0.31634024730010424,5167,"{""artifact"": {""precision"": 0.9733248650365195, ""recall"": 0.9503875968992248, ""f1-score"": 0.9617194854094759, ""support"": 3225}, ""text"": {""precision"": 0.9207135777998018, ""recall"": 0.956745623069001, ""f1-score"": 0.9383838383838383, ""support"": 1942}, ""accuracy"": 0.952777240178053, ""macro avg"": {""precision"": 0.9470192214181606, ""recall"": 0.9535666099841129, ""f1-score"": 0.9500516618966571, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9535510853164293, ""recall"": 0.952777240178053, ""f1-score"": 0.9529488590259286, ""support"": 5167}}",0.9500516618966571,0.9535666099841129,0.3135322250018362,0.3139663660986116
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",61.0879465789767,42.3382890625,418,200000,8,5170,"{""artifact"": {""precision"": 0.97696, ""recall"": 0.942283950617284, ""f1-score"": 0.9593087195600943, ""support"": 3240}, ""text"": {""precision"": 0.908557457212714, ""recall"": 0.9626943005181348, ""f1-score"": 0.9348427672955976, ""support"": 1930}, ""accuracy"": 0.9499032882011605, ""macro avg"": {""precision"": 0.942758728606357, ""recall"": 0.9524891255677094, ""f1-score"": 0.947075743427846, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9514248147815354, ""recall"": 0.9499032882011605, ""f1-score"": 0.95017539502035, ""support"": 5170}}",0.947075743427846,0.9524891255677095,0.311867431999417,0.311708205298055,5167,"{""artifact"": {""precision"": 0.9775712912528036, ""recall"": 0.946046511627907, ""f1-score"": 0.9615505830444375, ""support"": 3225}, ""text"": {""precision"": 0.9149560117302052, ""recall"": 0.9639546858908342, ""f1-score"": 0.9388164493480441, ""support"": 1942}, ""accuracy"": 0.952777240178053, ""macro avg"": {""precision"": 0.9462636514915044, ""recall"": 0.9550005987593706, ""f1-score"": 0.9501835161962409, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9540375438494968, ""recall"": 0.952777240178053, ""f1-score"": 0.9530060334724623, ""support"": 5167}}",0.9501835161962409,0.9550005987593705,0.31393035198561847,0.3144854235986713
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",57.30787948399666,42.4820595703125,622,200000,9,5170,"{""artifact"": {""precision"": 0.9770627588403951, ""recall"": 0.946604938271605, ""f1-score"": 0.9615927261326226, ""support"": 3240}, ""text"": {""precision"": 0.9148202855736091, ""recall"": 0.9626943005181348, ""f1-score"": 0.9381469325927797, ""support"": 1930}, ""accuracy"": 0.9526112185686654, ""macro avg"": {""precision"": 0.945941522207002, ""recall"": 0.9546496193948699, ""f1-score"": 0.9498698293627011, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9538271740425426, ""recall"": 0.9526112185686654, ""f1-score"": 0.9528402345403795, ""support"": 5170}}",0.9498698293627011,0.9546496193948698,0.31459440701291896,0.3140216428000713,5167,"{""artifact"": {""precision"": 0.9763955342902711, ""recall"": 0.9491472868217055, ""f1-score"": 0.9625786163522012, ""support"": 3225}, ""text"": {""precision"": 0.9192913385826772, ""recall"": 0.9618949536560247, ""f1-score"": 0.9401107196779064, ""support"": 1942}, ""accuracy"": 0.9539384555835108, ""macro avg"": {""precision"": 0.9478434364364742, ""recall"": 0.9555211202388652, ""f1-score"": 0.9513446680150538, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9549331096600897, ""recall"": 0.9539384555835108, ""f1-score"": 0.9541341310916089, ""support"": 5167}}",0.9513446680150538,0.9555211202388652,0.31414030501036905,0.31512469350127503
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",169.97496829601005,68.334361328125,868,400000,0,5170,"{""artifact"": {""precision"": 0.9770627588403951, ""recall"": 0.946604938271605, ""f1-score"": 0.9615927261326226, ""support"": 3240}, ""text"": {""precision"": 0.9148202855736091, ""recall"": 0.9626943005181348, ""f1-score"": 0.9381469325927797, ""support"": 1930}, ""accuracy"": 0.9526112185686654, ""macro avg"": {""precision"": 0.945941522207002, ""recall"": 0.9546496193948699, ""f1-score"": 0.9498698293627011, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9538271740425426, ""recall"": 0.9526112185686654, ""f1-score"": 0.9528402345403795, ""support"": 5170}}",0.9498698293627011,0.9546496193948698,0.3542008610093035,0.3104296962002991,5167,"{""artifact"": {""precision"": 0.9776714513556619, ""recall"": 0.9503875968992248, ""f1-score"": 0.9638364779874214, ""support"": 3225}, ""text"": {""precision"": 0.9212598425196851, ""recall"": 0.9639546858908342, ""f1-score"": 0.9421238047307499, ""support"": 1942}, ""accuracy"": 0.9554867427907877, ""macro avg"": {""precision"": 0.9494656469376734, ""recall"": 0.9571711413950295, ""f1-score"": 0.9529801413590857, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9564693332291926, ""recall"": 0.9554867427907877, ""f1-score"": 0.9556758409708827, ""support"": 5167}}",0.9529801413590857,0.9571711413950295,0.31192577999900095,0.3155244995985413
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",142.6075418840046,68.4897548828125,119,400000,1,5170,"{""artifact"": {""precision"": 0.9751728472658705, ""recall"": 0.957716049382716, ""f1-score"": 0.9663656181874805, ""support"": 3240}, ""text"": {""precision"": 0.9310865191146881, ""recall"": 0.9590673575129534, ""f1-score"": 0.9448698315467075, ""support"": 1930}, ""accuracy"": 0.958220502901354, ""macro avg"": {""precision"": 0.9531296831902794, ""recall"": 0.9583917034478346, ""f1-score"": 0.955617724867094, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9587150884009223, ""recall"": 0.958220502901354, ""f1-score"": 0.9583410788805768, ""support"": 5170}}",0.955617724867094,0.9583917034478346,0.3110292679921258,0.3094370336009888,5167,"{""artifact"": {""precision"": 0.9757709251101322, ""recall"": 0.9615503875968993, ""f1-score"": 0.9686084647821334, ""support"": 3225}, ""text"": {""precision"": 0.9376571141277024, ""recall"": 0.9603501544799176, ""f1-score"": 0.9488679725260748, ""support"": 1942}, ""accuracy"": 0.9610992839171666, ""macro avg"": {""precision"": 0.9567140196189172, ""recall"": 0.9609502710384084, ""f1-score"": 0.958738218654104, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9614459742822091, ""recall"": 0.9610992839171666, ""f1-score"": 0.9611890655250661, ""support"": 5167}}",0.958738218654104,0.9609502710384085,0.31189824899774976,0.3174041013990063
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",134.37246557499748,68.4681767578125,579,400000,2,5170,"{""artifact"": {""precision"": 0.9786624203821656, ""recall"": 0.9484567901234567, ""f1-score"": 0.9633228840125391, ""support"": 3240}, ""text"": {""precision"": 0.9177339901477832, ""recall"": 0.9652849740932643, ""f1-score"": 0.9409090909090909, ""support"": 1930}, ""accuracy"": 0.9547388781431334, ""macro avg"": {""precision"": 0.9481982052649744, ""recall"": 0.9568708821083605, ""f1-score"": 0.9521159874608149, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9559173777608198, ""recall"": 0.9547388781431334, ""f1-score"": 0.9549556459681184, ""support"": 5170}}",0.9521159874608149,0.9568708821083606,0.310440914996434,0.3121095380978659,5167,"{""artifact"": {""precision"": 0.9776785714285714, ""recall"": 0.9506976744186046, ""f1-score"": 0.9639993711680552, ""support"": 3225}, ""text"": {""precision"": 0.9217134416543574, ""recall"": 0.9639546858908342, ""f1-score"": 0.9423609363201612, ""support"": 1942}, ""accuracy"": 0.9556802786916974, ""macro avg"": {""precision"": 0.9496960065414644, ""recall"": 0.9573261801547195, ""f1-score"": 0.9531801537441082, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9566442609928208, ""recall"": 0.9556802786916974, ""f1-score"": 0.9558666364139213, ""support"": 5167}}",0.9531801537441082,0.9573261801547194,0.3121359850047156,0.3175992094009416
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",134.53411373699782,68.7445888671875,307,400000,3,5170,"{""artifact"": {""precision"": 0.977214377406932, ""recall"": 0.9398148148148148, ""f1-score"": 0.9581497797356827, ""support"": 3240}, ""text"": {""precision"": 0.9050632911392406, ""recall"": 0.9632124352331606, ""f1-score"": 0.9332329317269077, ""support"": 1930}, ""accuracy"": 0.9485493230174081, ""macro avg"": {""precision"": 0.9411388342730862, ""recall"": 0.9515136250239877, ""f1-score"": 0.9456913557312951, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9502798326300183, ""recall"": 0.9485493230174081, ""f1-score"": 0.9488481324132578, ""support"": 5170}}",0.9456913557312951,0.9515136250239876,0.3174981859920081,0.3185726550000254,5167,"{""artifact"": {""precision"": 0.9762210796915167, ""recall"": 0.942015503875969, ""f1-score"": 0.9588133186050182, ""support"": 3225}, ""text"": {""precision"": 0.9090024330900244, ""recall"": 0.9618949536560247, ""f1-score"": 0.934701025769327, ""support"": 1942}, ""accuracy"": 0.9494871298625895, ""macro avg"": {""precision"": 0.9426117563907705, ""recall"": 0.9519552287659969, ""f1-score"": 0.9467571721871726, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9509571718726474, ""recall"": 0.9494871298625895, ""f1-score"": 0.9497507924414973, ""support"": 5167}}",0.9467571721871726,0.9519552287659969,0.32192960000247695,0.3208535996993305
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",154.8078538349946,68.3595107421875,757,400000,4,5170,"{""artifact"": {""precision"": 0.9780534351145038, ""recall"": 0.9490740740740741, ""f1-score"": 0.9633458646616541, ""support"": 3240}, ""text"": {""precision"": 0.918558736426456, ""recall"": 0.9642487046632124, ""f1-score"": 0.9408493427704752, ""support"": 1930}, ""accuracy"": 0.9547388781431334, ""macro avg"": {""precision"": 0.9483060857704799, ""recall"": 0.9566613893686433, ""f1-score"": 0.9520976037160647, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9558436152947878, ""recall"": 0.9547388781431334, ""f1-score"": 0.9549477433367072, ""support"": 5170}}",0.9520976037160647,0.9566613893686433,0.31307440597447567,0.31456196460057984,5167,"{""artifact"": {""precision"": 0.9792993630573248, ""recall"": 0.9534883720930233, ""f1-score"": 0.9662215239591517, ""support"": 3225}, ""text"": {""precision"": 0.9259990133201776, ""recall"": 0.966529351184346, ""f1-score"": 0.9458301839254221, ""support"": 1942}, ""accuracy"": 0.958389781304432, ""macro avg"": {""precision"": 0.9526491881887512, ""recall"": 0.9600088616386846, ""f1-score"": 0.9560258539422869, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9592666014568719, ""recall"": 0.958389781304432, ""f1-score"": 0.9585575056999098, ""support"": 5167}}",0.9560258539422869,0.9600088616386846,0.31736730999546126,0.3148942480998812
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",126.57841383598861,68.3733046875,586,400000,5,5170,"{""artifact"": {""precision"": 0.9754253308128544, ""recall"": 0.9555555555555556, ""f1-score"": 0.9653882132834425, ""support"": 3240}, ""text"": {""precision"": 0.9278557114228457, ""recall"": 0.9595854922279793, ""f1-score"": 0.9434538970962812, ""support"": 1930}, ""accuracy"": 0.9570599613152805, ""macro avg"": {""precision"": 0.95164052111785, ""recall"": 0.9575705238917674, ""f1-score"": 0.9544210551898619, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9576672330521743, ""recall"": 0.9570599613152805, ""f1-score"": 0.9571999675888155, ""support"": 5170}}",0.9544210551898619,0.9575705238917674,0.3154169399931561,0.31572785119933544,5167,"{""artifact"": {""precision"": 0.9760327972248503, ""recall"": 0.9596899224806201, ""f1-score"": 0.9677923702313945, ""support"": 3225}, ""text"": {""precision"": 0.9348697394789579, ""recall"": 0.96086508753862, ""f1-score"": 0.9476891823260538, ""support"": 1942}, ""accuracy"": 0.9601316044126186, ""macro avg"": {""precision"": 0.9554512683519041, ""recall"": 0.9602775050096201, ""f1-score"": 0.9577407762787242, ""support"": 5167}, ""weighted avg"": {""precision"": 0.960561797003731, ""recall"": 0.9601316044126186, ""f1-score"": 0.9602366530043436, ""support"": 5167}}",0.9577407762787242,0.9602775050096201,0.3178034289740026,0.31670383449818473
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",170.0626566960127,68.8861826171875,681,400000,6,5170,"{""artifact"": {""precision"": 0.9769861286254728, ""recall"": 0.9564814814814815, ""f1-score"": 0.9666250779787897, ""support"": 3240}, ""text"": {""precision"": 0.9294294294294294, ""recall"": 0.9621761658031088, ""f1-score"": 0.9455193482688391, ""support"": 1930}, ""accuracy"": 0.9586073500967118, ""macro avg"": {""precision"": 0.9532077790274511, ""recall"": 0.9593288236422952, ""f1-score"": 0.9560722131238144, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9592328540706636, ""recall"": 0.9586073500967118, ""f1-score"": 0.9587461498665645, ""support"": 5170}}",0.9560722131238144,0.9593288236422952,0.32017336500575766,0.31832768439780923,5167,"{""artifact"": {""precision"": 0.9766414141414141, ""recall"": 0.9593798449612403, ""f1-score"": 0.9679336774597216, ""support"": 3225}, ""text"": {""precision"": 0.9344672336168084, ""recall"": 0.9618949536560247, ""f1-score"": 0.947982745496067, ""support"": 1942}, ""accuracy"": 0.9603251403135281, ""macro avg"": {""precision"": 0.9555543238791113, ""recall"": 0.9606373993086326, ""f1-score"": 0.9579582114778943, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9607903867408365, ""recall"": 0.9603251403135281, ""f1-score"": 0.960435185128888, ""support"": 5167}}",0.9579582114778943,0.9606373993086326,0.31462013500276953,0.31233654910174663
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",139.3255228890048,68.5863330078125,477,400000,7,5170,"{""artifact"": {""precision"": 0.9773596938775511, ""recall"": 0.9459876543209876, ""f1-score"": 0.961417816813049, ""support"": 3240}, ""text"": {""precision"": 0.9139626352015733, ""recall"": 0.9632124352331606, ""f1-score"": 0.937941473259334, ""support"": 1930}, ""accuracy"": 0.9524177949709864, ""macro avg"": {""precision"": 0.9456611645395622, ""recall"": 0.9546000447770742, ""f1-score"": 0.9496796450361915, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9536930936368089, ""recall"": 0.9524177949709864, ""f1-score"": 0.9526539206701728, ""support"": 5170}}",0.9496796450361915,0.954600044777074,0.31671081797685474,0.31470780030067547,5167,"{""artifact"": {""precision"": 0.9773307790549169, ""recall"": 0.9491472868217055, ""f1-score"": 0.9630328771433067, ""support"": 3225}, ""text"": {""precision"": 0.9194103194103194, ""recall"": 0.9634397528321318, ""f1-score"": 0.9409102338446065, ""support"": 1942}, ""accuracy"": 0.9545190632862396, ""macro avg"": {""precision"": 0.9483705492326182, ""recall"": 0.9562935198269187, ""f1-score"": 0.9519715554939565, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9555615643017124, ""recall"": 0.9545190632862396, ""f1-score"": 0.9547181542313509, ""support"": 5167}}",0.9519715554939565,0.9562935198269188,0.32015075301751494,0.3177560326992534
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",154.51362822498777,68.614322265625,704,400000,8,5170,"{""artifact"": {""precision"": 0.9778340721975934, ""recall"": 0.9530864197530864, ""f1-score"": 0.96530165676774, ""support"": 3240}, ""text"": {""precision"": 0.9244532803180915, ""recall"": 0.9637305699481865, ""f1-score"": 0.9436834094368342, ""support"": 1930}, ""accuracy"": 0.9570599613152805, ""macro avg"": {""precision"": 0.9511436762578425, ""recall"": 0.9584084948506364, ""f1-score"": 0.9544925331022871, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9579066199098877, ""recall"": 0.9570599613152805, ""f1-score"": 0.9572314019614251, ""support"": 5170}}",0.9544925331022871,0.9584084948506364,0.3119042710168287,0.31751330319966653,5167,"{""artifact"": {""precision"": 0.9787571337983513, ""recall"": 0.9572093023255814, ""f1-score"": 0.9678633014579088, ""support"": 3225}, ""text"": {""precision"": 0.9314456035767511, ""recall"": 0.9654994850669413, ""f1-score"": 0.9481668773704172, ""support"": 1942}, ""accuracy"": 0.9603251403135281, ""macro avg"": {""precision"": 0.9551013686875511, ""recall"": 0.9613543936962614, ""f1-score"": 0.958015089414163, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9609752503668925, ""recall"": 0.9603251403135281, ""f1-score"": 0.9604604650774349, ""support"": 5167}}",0.958015089414163,0.9613543936962613,0.3121654799906537,0.3130081501993118
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",153.84218989801593,68.336234375,914,400000,9,5170,"{""artifact"": {""precision"": 0.9788597053171044, ""recall"": 0.9432098765432099, ""f1-score"": 0.9607041810751337, ""support"": 3240}, ""text"": {""precision"": 0.91015625, ""recall"": 0.9658031088082901, ""f1-score"": 0.9371543489190548, ""support"": 1930}, ""accuracy"": 0.9516441005802708, ""macro avg"": {""precision"": 0.9445079776585522, ""recall"": 0.95450649267575, ""f1-score"": 0.9489292649970942, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9532121871813187, ""recall"": 0.9516441005802708, ""f1-score"": 0.9519128510826323, ""support"": 5170}}",0.9489292649970942,0.9545064926757499,0.31251256199902855,0.31797533920034765,5167,"{""artifact"": {""precision"": 0.9794740218088518, ""recall"": 0.9469767441860465, ""f1-score"": 0.9629512848809711, ""support"": 3225}, ""text"": {""precision"": 0.9165446559297218, ""recall"": 0.9670442842430484, ""f1-score"": 0.9411175144074166, ""support"": 1942}, ""accuracy"": 0.9545190632862396, ""macro avg"": {""precision"": 0.9480093388692867, ""recall"": 0.9570105142145475, ""f1-score"": 0.9520343996441939, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9558222260787821, ""recall"": 0.9545190632862396, ""f1-score"": 0.9547451338727183, ""support"": 5167}}",0.9520343996441939,0.9570105142145474,0.31296648300485685,0.3132464153022738
0,800000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",331.2124076540058,105.4568037109375,643,800000,0,5170,"{""artifact"": {""precision"": 0.9759493670886076, ""recall"": 0.9518518518518518, ""f1-score"": 0.96375, ""support"": 3240}, ""text"": {""precision"": 0.9223880597014925, ""recall"": 0.960621761658031, ""f1-score"": 0.9411167512690356, ""support"": 1930}, ""accuracy"": 0.9551257253384913, ""macro avg"": {""precision"": 0.94916871339505, ""recall"": 0.9562368067549414, ""f1-score"": 0.9524333756345178, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9559545270001873, ""recall"": 0.9551257253384913, ""f1-score"": 0.9553008375143596, ""support"": 5170}}",0.9524333756345178,0.9562368067549414,0.3135342879977543,0.3155943678022595,5167,"{""artifact"": {""precision"": 0.9781368821292775, ""recall"": 0.9572093023255814, ""f1-score"": 0.9675599435825106, ""support"": 3225}, ""text"": {""precision"": 0.931377424167081, ""recall"": 0.9644696189495365, ""f1-score"": 0.9476347078168479, ""support"": 1942}, ""accuracy"": 0.9599380685117089, ""macro avg"": {""precision"": 0.9547571531481793, ""recall"": 0.960839460637559, ""f1-score"": 0.9575973256996793, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9605624932454794, ""recall"": 0.9599380685117089, ""f1-score"": 0.9600711090833975, ""support"": 5167}}",0.9575973256996793,0.960839460637559,0.3201515940017998,0.32675518590258434
0,800000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",337.9735004079994,106.158935546875,626,800000,1,5170,"{""artifact"": {""precision"": 0.976832751507458, ""recall"": 0.95, ""f1-score"": 0.9632295415427945, ""support"": 3240}, ""text"": {""precision"": 0.9197622585438335, ""recall"": 0.9621761658031088, ""f1-score"": 0.9404912636110407, ""support"": 1930}, ""accuracy"": 0.9545454545454546, ""macro avg"": {""precision"": 0.9482975050256457, ""recall"": 0.9560880829015543, ""f1-score"": 0.9518604025769176, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9555279059717142, ""recall"": 0.9545454545454546, ""f1-score"": 0.9547411708642094, ""support"": 5170}}",0.9518604025769176,0.9560880829015544,0.3145376610045787,0.31606141009833666,5167,"{""artifact"": {""precision"": 0.9768033047346679, ""recall"": 0.9531782945736434, ""f1-score"": 0.9648462021343377, ""support"": 3225}, ""text"": {""precision"": 0.9252475247524753, ""recall"": 0.962409886714727, ""f1-score"": 0.9434628975265018, ""support"": 1942}, ""accuracy"": 0.9566479581962454, ""macro avg"": {""precision"": 0.9510254147435716, ""recall"": 0.9577940906441853, ""f1-score"": 0.9541545498304198, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9574262339536697, ""recall"": 0.9566479581962454, ""f1-score"": 0.9568093572439917, ""support"": 5167}}",0.9541545498304198,0.9577940906441853,0.3162236850184854,0.31523383729800114
