,train_samples,params,perf_train_runtime,model_size,seed,train_frac,index,man_validation_samples_python_researcher_1,classification_report_python_researcher_1,macro_f1_python_researcher_1,roc-auc_python_researcher_1,perf_predict_runtime_python_researcher_1,timeit_runtime_python_researcher_1,man_validation_samples_python_researcher_2,classification_report_python_researcher_2,macro_f1_python_researcher_2,roc-auc_python_researcher_2,perf_predict_runtime_python_researcher_2,timeit_runtime_python_researcher_2
0,1600000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",913.8307420620113,140.7878251953125,679,1600000,2,10901,"{""artifact"": {""precision"": 0.9892530897367007, ""recall"": 0.8827619275953009, ""f1-score"": 0.9329785886228303, ""support"": 8342}, ""text"": {""precision"": 0.7170957477581719, ""recall"": 0.9687377881985151, ""f1-score"": 0.8241356382978724, ""support"": 2559}, ""accuracy"": 0.9029446839739473, ""macro avg"": {""precision"": 0.8531744187474363, ""recall"": 0.925749857896908, ""f1-score"": 0.8785571134603514, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9253643971284028, ""recall"": 0.9029446839739473, ""f1-score"": 0.907427803384635, ""support"": 10901}}",0.8785571134603514,0.925749857896908,0.6822634389973246,0.6867751540004974,10983,"{""artifact"": {""precision"": 0.9856535600425079, ""recall"": 0.8805031446540881, ""f1-score"": 0.9301159511125039, ""support"": 8427}, ""text"": {""precision"": 0.7085383502170767, ""recall"": 0.9577464788732394, ""f1-score"": 0.814506737647646, ""support"": 2556}, ""accuracy"": 0.8984794682691433, ""macro avg"": {""precision"": 0.8470959551297923, ""recall"": 0.9191248117636637, ""f1-score"": 0.872311344380075, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9211623940301432, ""recall"": 0.8984794682691433, ""f1-score"": 0.9032109934856098, ""support"": 10983}}",0.872311344380075,0.9191248117636638,0.6824796349974349,0.6803928156994516
0,1600000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",921.1631197749812,140.4374248046875,648,1600000,3,10901,"{""artifact"": {""precision"": 0.9895090786819098, ""recall"": 0.8819228002877008, ""f1-score"": 0.9326234391836217, ""support"": 8342}, ""text"": {""precision"": 0.7158107328332372, ""recall"": 0.9695193434935522, ""f1-score"": 0.8235684647302906, ""support"": 2559}, ""accuracy"": 0.9024860104577561, ""macro avg"": {""precision"": 0.8526599057575734, ""recall"": 0.9257210718906265, ""f1-score"": 0.8780959519569561, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9252586367933903, ""recall"": 0.9024860104577561, ""f1-score"": 0.907022881470928, ""support"": 10901}}",0.8780959519569561,0.9257210718906266,0.6769066389824729,0.7009385480021593,10983,"{""artifact"": {""precision"": 0.9860353770448198, ""recall"": 0.8797911475020767, ""f1-score"": 0.9298883732597517, ""support"": 8427}, ""text"": {""precision"": 0.7075635103926097, ""recall"": 0.9589201877934272, ""f1-score"": 0.8142857142857143, ""support"": 2556}, ""accuracy"": 0.8982063188564144, ""macro avg"": {""precision"": 0.8467994437187147, ""recall"": 0.9193556676477519, ""f1-score"": 0.872087043772733, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9212284853792413, ""recall"": 0.8982063188564144, ""f1-score"": 0.902984941015589, ""support"": 10983}}",0.872087043772733,0.919355667647752,0.6869901290046982,0.678799074399285
0,1600000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",922.0791649429884,140.8801015625,349,1600000,4,10901,"{""artifact"": {""precision"": 0.9896449704142012, ""recall"": 0.8821625509470151, ""f1-score"": 0.9328178476359488, ""support"": 8342}, ""text"": {""precision"": 0.7163059163059163, ""recall"": 0.9699101211410708, ""f1-score"": 0.8240371845949535, ""support"": 2559}, ""accuracy"": 0.9027612145674708, ""macro avg"": {""precision"": 0.8529754433600587, ""recall"": 0.9260363360440429, ""f1-score"": 0.8784275161154511, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9254788719403823, ""recall"": 0.9027612145674708, ""f1-score"": 0.907281684281953, ""support"": 10901}}",0.8784275161154511,0.926036336044043,0.6905069070053287,0.6848838662990602,10983,"{""artifact"": {""precision"": 0.9857712765957447, ""recall"": 0.8796724813100748, ""f1-score"": 0.9297046466420017, ""support"": 8427}, ""text"": {""precision"": 0.707190297429974, ""recall"": 0.9581377151799687, ""f1-score"": 0.8137564379465028, ""support"": 2556}, ""accuracy"": 0.8979331694436857, ""macro avg"": {""precision"": 0.8464807870128593, ""recall"": 0.9189050982450218, ""f1-score"": 0.8717305422942523, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9209389919059778, ""recall"": 0.8979331694436857, ""f1-score"": 0.9027207969264691, ""support"": 10983}}",0.8717305422942523,0.9189050982450219,0.6845119280042127,0.6847072579985252
0,1600000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",923.2870567049831,140.9521826171875,458,1600000,5,10901,"{""artifact"": {""precision"": 0.9884903640256959, ""recall"": 0.8853991848477584, ""f1-score"": 0.9341090173264196, ""support"": 8342}, ""text"": {""precision"": 0.7212015164771071, ""recall"": 0.9663931223134037, ""f1-score"": 0.8259853039412157, ""support"": 2559}, ""accuracy"": 0.9044124392257591, ""macro avg"": {""precision"": 0.8548459402514015, ""recall"": 0.925896153580581, ""f1-score"": 0.8800471606338176, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9257445461303799, ""recall"": 0.9044124392257591, ""f1-score"": 0.9087270723165365, ""support"": 10901}}",0.8800471606338176,0.925896153580581,0.6865337520139292,0.6848952236992772,10983,"{""artifact"": {""precision"": 0.9850449973530969, ""recall"": 0.8832324670701317, ""f1-score"": 0.9313645748607896, ""support"": 8427}, ""text"": {""precision"": 0.7128683980157572, ""recall"": 0.9557902973395931, ""f1-score"": 0.8166471669730904, ""support"": 2556}, ""accuracy"": 0.9001183647455158, ""macro avg"": {""precision"": 0.848956697684427, ""recall"": 0.9195113822048624, ""f1-score"": 0.87400587091694, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9217031610691818, ""recall"": 0.9001183647455158, ""f1-score"": 0.9046671611704536, ""support"": 10983}}",0.87400587091694,0.9195113822048624,0.6850933289970271,0.6812772542005405
0,1600000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",904.5141380960122,140.31416015625,797,1600000,6,10901,"{""artifact"": {""precision"": 0.9889829369877737, ""recall"": 0.8824023016063294, ""f1-score"": 0.9326575863161228, ""support"": 8342}, ""text"": {""precision"": 0.71631000578369, ""recall"": 0.9679562329034779, ""f1-score"": 0.8233338873192622, ""support"": 2559}, ""accuracy"": 0.9024860104577561, ""macro avg"": {""precision"": 0.8526464713857318, ""recall"": 0.9251792672549036, ""f1-score"": 0.8779957368176925, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9249732102699266, ""recall"": 0.9024860104577561, ""f1-score"": 0.9069939457571864, ""support"": 10901}}",0.8779957368176925,0.9251792672549036,0.6866038440202828,0.6850676581991137,10983,"{""artifact"": {""precision"": 0.9855187989903016, ""recall"": 0.8802658122700843, ""f1-score"": 0.9299235301491788, ""support"": 8427}, ""text"": {""precision"": 0.7080439814814815, ""recall"": 0.9573552425665102, ""f1-score"": 0.8140385894876914, ""support"": 2556}, ""accuracy"": 0.8982063188564144, ""macro avg"": {""precision"": 0.8467813902358916, ""recall"": 0.9188105274182972, ""f1-score"": 0.8719810598184351, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9209439438912809, ""recall"": 0.8982063188564144, ""f1-score"": 0.9029544043792833, ""support"": 10983}}",0.8719810598184351,0.9188105274182972,0.6921390689967666,0.6890134718007175
0,1600000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",916.0315155109856,139.9182607421875,953,1600000,7,10901,"{""artifact"": {""precision"": 0.9881815739994628, ""recall"": 0.8820426756173579, ""f1-score"": 0.9321003293640739, ""support"": 8342}, ""text"": {""precision"": 0.7151953690303907, ""recall"": 0.9656115670183666, ""f1-score"": 0.8217492517459262, ""support"": 2559}, ""accuracy"": 0.9016603981286121, ""macro avg"": {""precision"": 0.8516884715149268, ""recall"": 0.9238271213178623, ""f1-score"": 0.876924790555, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9240983065454811, ""recall"": 0.9016603981286121, ""f1-score"": 0.9061955125926916, ""support"": 10901}}",0.876924790555,0.9238271213178623,0.6799541370128281,0.6836193235998508,10983,"{""artifact"": {""precision"": 0.9844621513944223, ""recall"": 0.8796724813100748, ""f1-score"": 0.9291220154164316, ""support"": 8427}, ""text"": {""precision"": 0.7063423110338836, ""recall"": 0.954225352112676, ""f1-score"": 0.8117823265102346, ""support"": 2556}, ""accuracy"": 0.8970226714012565, ""macro avg"": {""precision"": 0.8454022312141529, ""recall"": 0.9169489167113754, ""f1-score"": 0.870452170963333, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9197371844490032, ""recall"": 0.8970226714012565, ""f1-score"": 0.9018143358348748, ""support"": 10983}}",0.870452170963333,0.9169489167113755,0.6839099090138916,0.6826079991005827
0,1600000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",914.1798579519964,140.469037109375,957,1600000,8,10901,"{""artifact"": {""precision"": 0.9880745008709634, ""recall"": 0.8839606808918724, ""f1-score"": 0.9331224296108827, ""support"": 8342}, ""text"": {""precision"": 0.7184409540430483, ""recall"": 0.965220789370848, ""f1-score"": 0.8237452059363015, ""support"": 2559}, ""accuracy"": 0.9030364186771855, ""macro avg"": {""precision"": 0.8532577274570059, ""recall"": 0.9245907351313603, ""f1-score"": 0.8784338177735921, ""support"": 10901}, ""weighted avg"": {""precision"": 0.924778266916956, ""recall"": 0.9030364186771855, ""f1-score"": 0.9074462241817245, ""support"": 10901}}",0.8784338177735921,0.9245907351313601,0.6858120279794093,0.6873832800018136,10983,"{""artifact"": {""precision"": 0.9840996422419505, ""recall"": 0.8813338079981013, ""f1-score"": 0.92988606485539, ""support"": 8427}, ""text"": {""precision"": 0.7089639115250291, ""recall"": 0.9530516431924883, ""f1-score"": 0.8130841121495326, ""support"": 2556}, ""accuracy"": 0.8980242192479286, ""macro avg"": {""precision"": 0.8465317768834898, ""recall"": 0.9171927255952947, ""f1-score"": 0.8714850885024613, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9200691471392963, ""recall"": 0.8980242192479286, ""f1-score"": 0.9027035290167147, ""support"": 10983}}",0.8714850885024613,0.9171927255952947,0.68209972299519,0.6814608747983584
0,1600000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",907.569878734008,140.6310849609375,357,1600000,9,10901,"{""artifact"": {""precision"": 0.9888590604026846, ""recall"": 0.8831215535842724, ""f1-score"": 0.9330040526849036, ""support"": 8342}, ""text"": {""precision"": 0.7174731961750217, ""recall"": 0.9675654552559594, ""f1-score"": 0.8239600665557403, ""support"": 2559}, ""accuracy"": 0.9029446839739473, ""macro avg"": {""precision"": 0.8531661282888532, ""recall"": 0.9253435044201159, ""f1-score"": 0.878482059620322, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9251514715063824, ""recall"": 0.9029446839739473, ""f1-score"": 0.90740607447148, ""support"": 10901}}",0.878482059620322,0.9253435044201159,0.679996154998662,0.6858689888002119,10983,"{""artifact"": {""precision"": 0.985532253782851, ""recall"": 0.8810964756140975, ""f1-score"": 0.9303928325292902, ""support"": 8427}, ""text"": {""precision"": 0.7094810089881125, ""recall"": 0.9573552425665102, ""f1-score"": 0.8149875104079933, ""support"": 2556}, ""accuracy"": 0.8988436674861149, ""macro avg"": {""precision"": 0.8475066313854818, ""recall"": 0.9192258590903039, ""f1-score"": 0.8726901714686417, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9212886972231359, ""recall"": 0.8988436674861149, ""f1-score"": 0.9035353251686388, ""support"": 10983}}",0.8726901714686417,0.9192258590903039,0.6813947999908123,0.6797749174002092
0,3200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2037.7915918090148,202.741171875,660,3200000,0,10901,"{""artifact"": {""precision"": 0.9891522699879469, ""recall"": 0.8853991848477584, ""f1-score"": 0.9344044531595925, ""support"": 8342}, ""text"": {""precision"": 0.7216074548631334, ""recall"": 0.9683470105509965, ""f1-score"": 0.826964792257634, ""support"": 2559}, ""accuracy"": 0.9048711127419503, ""macro avg"": {""precision"": 0.8553798624255402, ""recall"": 0.9268730976993774, ""f1-score"": 0.8806846227086133, ""support"": 10901}, ""weighted avg"": {""precision"": 0.926346363933053, ""recall"": 0.9048711127419503, ""f1-score"": 0.9091830888583254, ""support"": 10901}}",0.8806846227086133,0.9268730976993774,0.6804897819820326,0.686511399198207,10983,"{""artifact"": {""precision"": 0.985167527479804, ""recall"": 0.8827578023021241, ""f1-score"": 0.931155338590562, ""support"": 8427}, ""text"": {""precision"": 0.7121212121212122, ""recall"": 0.9561815336463224, ""f1-score"": 0.8162992651970608, ""support"": 2556}, ""accuracy"": 0.899845215332787, ""macro avg"": {""precision"": 0.8486443698005081, ""recall"": 0.9194696679742232, ""f1-score"": 0.8737273018938114, ""support"": 10983}, ""weighted avg"": {""precision"": 0.921623288013669, ""recall"": 0.899845215332787, ""f1-score"": 0.9044256542061689, ""support"": 10983}}",0.8737273018938114,0.9194696679742232,0.6810063709854148,0.6819053666986292
0,3200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2043.7326614740014,202.3686826171875,177,3200000,1,10901,"{""artifact"": {""precision"": 0.9897959183673469, ""recall"": 0.8837209302325582, ""f1-score"": 0.9337555414819506, ""support"": 8342}, ""text"": {""precision"": 0.719084853750362, ""recall"": 0.9703008987885893, ""f1-score"": 0.8260146373918829, ""support"": 2559}, ""accuracy"": 0.9040455004128062, ""macro avg"": {""precision"": 0.8544403860588545, ""recall"": 0.9270109145105737, ""f1-score"": 0.8798850894369168, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9262467380761017, ""recall"": 0.9040455004128062, ""f1-score"": 0.9084634606117109, ""support"": 10901}}",0.8798850894369168,0.9270109145105737,0.6925729430222418,0.6923019018984633,10983,"{""artifact"": {""precision"": 0.985926712692512, ""recall"": 0.8812151418060994, ""f1-score"": 0.9306347515508491, ""support"": 8427}, ""text"": {""precision"": 0.7099391480730223, ""recall"": 0.9585289514866979, ""f1-score"": 0.8157149991676377, ""support"": 2556}, ""accuracy"": 0.8992078667030866, ""macro avg"": {""precision"": 0.8479329303827672, ""recall"": 0.9198720466463987, ""f1-score"": 0.8731748753592434, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9216979759933026, ""recall"": 0.8992078667030866, ""f1-score"": 0.9038902475818527, ""support"": 10983}}",0.8731748753592434,0.9198720466463985,0.6849346810195129,0.6887451543007046
0,3200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2063.9937290649978,202.921798828125,854,3200000,2,10901,"{""artifact"": {""precision"": 0.9888978063135366, ""recall"": 0.8862383121553584, ""f1-score"": 0.934757870780124, ""support"": 8342}, ""text"": {""precision"": 0.722919708029197, ""recall"": 0.9675654552559594, ""f1-score"": 0.8275401069518717, ""support"": 2559}, ""accuracy"": 0.9053297862581414, ""macro avg"": {""precision"": 0.8559087571713668, ""recall"": 0.9269018837056588, ""f1-score"": 0.8811489888659978, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9264596856356516, ""recall"": 0.9053297862581414, ""f1-score"": 0.9095885966184416, ""support"": 10901}}",0.8811489888659978,0.926901883705659,0.6895036450005136,0.7019885471003363,10983,"{""artifact"": {""precision"": 0.9846560846560847, ""recall"": 0.8833511332621337, ""f1-score"": 0.9312566460248953, ""support"": 8427}, ""text"": {""precision"": 0.7128250073035349, ""recall"": 0.9546165884194053, ""f1-score"": 0.8161899983274795, ""support"": 2556}, ""accuracy"": 0.89993626513703, ""macro avg"": {""precision"": 0.8487405459798099, ""recall"": 0.9189838608407694, ""f1-score"": 0.8737233221761874, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9213946593885698, ""recall"": 0.89993626513703, ""f1-score"": 0.9044779560936749, ""support"": 10983}}",0.8737233221761874,0.9189838608407696,0.694658006017562,0.6891901211987715
0,3200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2045.138766738004,202.538455078125,758,3200000,3,10901,"{""artifact"": {""precision"": 0.9894356779887671, ""recall"": 0.8869575641333014, ""f1-score"": 0.9353982300884957, ""support"": 8342}, ""text"": {""precision"": 0.7245106631609699, ""recall"": 0.9691285658460336, ""f1-score"": 0.8291541290538282, ""support"": 2559}, ""accuracy"": 0.9062471332905238, ""macro avg"": {""precision"": 0.8569731705748684, ""recall"": 0.9280430649896675, ""f1-score"": 0.882276179571162, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9272447677104133, ""recall"": 0.9062471332905238, ""f1-score"": 0.9104575223967505, ""support"": 10901}}",0.882276179571162,0.9280430649896675,0.678517902008025,0.6838103440997656,10983,"{""artifact"": {""precision"": 0.9855858238561227, ""recall"": 0.8844191289901507, ""f1-score"": 0.9322659328288199, ""support"": 8427}, ""text"": {""precision"": 0.715287927506577, ""recall"": 0.9573552425665102, ""f1-score"": 0.8188054207796555, ""support"": 2556}, ""accuracy"": 0.9013930620049166, ""macro avg"": {""precision"": 0.8504368756813498, ""recall"": 0.9208871857783305, ""f1-score"": 0.8755356768042377, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9226812055305795, ""recall"": 0.9013930620049166, ""f1-score"": 0.9058610280853377, ""support"": 10983}}",0.8755356768042377,0.9208871857783304,0.6896047040063422,0.6847084511973662
0,3200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2065.3139613940148,202.6911953125,324,3200000,4,10901,"{""artifact"": {""precision"": 0.9891638795986623, ""recall"": 0.8863581874850156, ""f1-score"": 0.9349434153126382, ""support"": 8342}, ""text"": {""precision"": 0.723292469352014, ""recall"": 0.9683470105509965, ""f1-score"": 0.8280701754385964, ""support"": 2559}, ""accuracy"": 0.9056049903678561, ""macro avg"": {""precision"": 0.8562281744753382, ""recall"": 0.927352599018006, ""f1-score"": 0.8815067953756173, ""support"": 10901}, ""weighted avg"": {""precision"": 0.926750803842202, ""recall"": 0.9056049903678561, ""f1-score"": 0.9098550178410603, ""support"": 10901}}",0.8815067953756173,0.927352599018006,0.6834414399927482,0.6897114202991361,10983,"{""artifact"": {""precision"": 0.9849186400317502, ""recall"": 0.8834697994541355, ""f1-score"": 0.9314400100087576, ""support"": 8427}, ""text"": {""precision"": 0.7132009345794392, ""recall"": 0.9553990610328639, ""f1-score"": 0.8167224080267558, ""support"": 2556}, ""accuracy"": 0.9002094145497587, ""macro avg"": {""precision"": 0.8490597873055947, ""recall"": 0.9194344302434997, ""f1-score"": 0.8740812090177568, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9216835990469457, ""recall"": 0.9002094145497587, ""f1-score"": 0.9047425511481552, ""support"": 10983}}",0.8740812090177568,0.9194344302434997,0.6856402349949349,0.6873770923994016
0,3200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2064.00863158601,202.2571728515625,634,3200000,5,10901,"{""artifact"": {""precision"": 0.9894087679313581, ""recall"": 0.8846799328698154, ""f1-score"": 0.9341180937915321, ""support"": 8342}, ""text"": {""precision"": 0.7205113306217316, ""recall"": 0.9691285658460336, ""f1-score"": 0.8265289118480255, ""support"": 2559}, ""accuracy"": 0.9045041739289973, ""macro avg"": {""precision"": 0.8549600492765448, ""recall"": 0.9269042493579245, ""f1-score"": 0.8803235028197788, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9262853350283828, ""recall"": 0.9045041739289973, ""f1-score"": 0.9088616295594953, ""support"": 10901}}",0.8803235028197788,0.9269042493579245,0.6845857669832185,0.6885664039000403,10983,"{""artifact"": {""precision"": 0.9855495161076495, ""recall"": 0.8821644713421146, ""f1-score"": 0.9309956167814653, ""support"": 8427}, ""text"": {""precision"": 0.7113372093023256, ""recall"": 0.9573552425665102, ""f1-score"": 0.8162108072048032, ""support"": 2556}, ""accuracy"": 0.8996631157243012, ""macro avg"": {""precision"": 0.8484433627049875, ""recall"": 0.9197598569543124, ""f1-score"": 0.8736032119931343, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9217339232646732, ""recall"": 0.8996631157243012, ""f1-score"": 0.9042825171476723, ""support"": 10983}}",0.8736032119931343,0.9197598569543124,0.6909942909842357,0.687870990097872
0,3200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2031.5507754769933,202.3983974609375,977,3200000,6,10901,"{""artifact"": {""precision"": 0.9894469676729896, ""recall"": 0.8879165667705586, ""f1-score"": 0.9359363153904473, ""support"": 8342}, ""text"": {""precision"": 0.726207906295754, ""recall"": 0.9691285658460336, ""f1-score"": 0.8302644794107801, ""support"": 2559}, ""accuracy"": 0.9069810109164297, ""macro avg"": {""precision"": 0.8578274369843718, ""recall"": 0.9285225663082961, ""f1-score"": 0.8831003974006137, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9276518334592161, ""recall"": 0.9069810109164297, ""f1-score"": 0.911129946408522, ""support"": 10901}}",0.8831003974006137,0.9285225663082961,0.6838088799850084,0.6829682880983455,10983,"{""artifact"": {""precision"": 0.9849405548216644, ""recall"": 0.8847751275661564, ""f1-score"": 0.9321747827717697, ""support"": 8427}, ""text"": {""precision"": 0.7154995605039555, ""recall"": 0.9553990610328639, ""f1-score"": 0.8182275087954431, ""support"": 2556}, ""accuracy"": 0.9012109623964308, ""macro avg"": {""precision"": 0.85022005766281, ""recall"": 0.9200870942995101, ""f1-score"": 0.8752011457836064, ""support"": 10983}, ""weighted avg"": {""precision"": 0.922235357564443, ""recall"": 0.9012109623964308, ""f1-score"": 0.9056565971864569, ""support"": 10983}}",0.8752011457836064,0.9200870942995102,0.6832119390019216,0.6855806177016348
0,3200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2143.560794157005,202.5898037109375,852,3200000,7,10901,"{""artifact"": {""precision"": 0.9887670500133725, ""recall"": 0.8863581874850156, ""f1-score"": 0.9347661188369152, ""support"": 8342}, ""text"": {""precision"": 0.7230499561787905, ""recall"": 0.9671746776084408, ""f1-score"": 0.8274824473420261, ""support"": 2559}, ""accuracy"": 0.9053297862581414, ""macro avg"": {""precision"": 0.8559085030960816, ""recall"": 0.9267664325467282, ""f1-score"": 0.8811242830894707, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9263901998966223, ""recall"": 0.9053297862581414, ""f1-score"": 0.9095813729094387, ""support"": 10901}}",0.8811242830894707,0.9267664325467283,0.6896725209953729,0.6989355316996807,10983,"{""artifact"": {""precision"": 0.9851891034117958, ""recall"": 0.884063130414145, ""f1-score"": 0.9318906748389517, ""support"": 8427}, ""text"": {""precision"": 0.7144109909383222, ""recall"": 0.9561815336463224, ""f1-score"": 0.8178015726953322, ""support"": 2556}, ""accuracy"": 0.9008467631794591, ""macro avg"": {""precision"": 0.849800047175059, ""recall"": 0.9201223320302336, ""f1-score"": 0.8748461237671419, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9221727276053496, ""recall"": 0.9008467631794591, ""f1-score"": 0.9053394825345639, ""support"": 10983}}",0.8748461237671419,0.9201223320302337,0.6901515100034885,0.690543423499912
0,3200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2061.5307848319935,202.67066796875,424,3200000,8,10901,"{""artifact"": {""precision"": 0.9886424371993586, ""recall"": 0.8869575641333014, ""f1-score"": 0.9350435991406546, ""support"": 8342}, ""text"": {""precision"": 0.7240269242025168, ""recall"": 0.9667838999609223, ""f1-score"": 0.827978580990629, ""support"": 2559}, ""accuracy"": 0.9056967250710944, ""macro avg"": {""precision"": 0.8563346807009378, ""recall"": 0.9268707320471119, ""f1-score"": 0.8815110900656418, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9265241821989992, ""recall"": 0.9056967250710944, ""f1-score"": 0.9099101818903184, ""support"": 10901}}",0.8815110900656418,0.9268707320471118,0.6832998040190432,0.6863481878011953,10983,"{""artifact"": {""precision"": 0.985068710359408, ""recall"": 0.8846564613741545, ""f1-score"": 0.9321663019693653, ""support"": 8427}, ""text"": {""precision"": 0.7153733528550512, ""recall"": 0.9557902973395931, ""f1-score"": 0.8182883939038688, ""support"": 2556}, ""accuracy"": 0.9012109623964308, ""macro avg"": {""precision"": 0.8502210316072296, ""recall"": 0.9202233793568738, ""f1-score"": 0.875227347936617, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9223043168620816, ""recall"": 0.9012109623964308, ""f1-score"": 0.9056642594477038, ""support"": 10983}}",0.875227347936617,0.9202233793568738,0.6827277010015678,0.68139708910021
0,3200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2013.88174076,202.2664921875,315,3200000,9,10901,"{""artifact"": {""precision"": 0.9892904953145917, ""recall"": 0.885878686166387, ""f1-score"": 0.934733114090564, ""support"": 8342}, ""text"": {""precision"": 0.7225298746721073, ""recall"": 0.9687377881985151, ""f1-score"": 0.8277128547579299, ""support"": 2559}, ""accuracy"": 0.9053297862581414, ""macro avg"": {""precision"": 0.8559101849933495, ""recall"": 0.927308237182451, ""f1-score"": 0.881222984424247, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9266686782130306, ""recall"": 0.9053297862581414, ""f1-score"": 0.9096102039325776, ""support"": 10901}}",0.881222984424247,0.927308237182451,0.7004671949835028,0.6932734347996302,10983,"{""artifact"": {""precision"": 0.9855705586444268, ""recall"": 0.8834697994541355, ""f1-score"": 0.9317314310744008, ""support"": 8427}, ""text"": {""precision"": 0.7136191309419656, ""recall"": 0.9573552425665102, ""f1-score"": 0.8177109440267335, ""support"": 2556}, ""accuracy"": 0.9006646635709733, ""macro avg"": {""precision"": 0.8495948447931962, ""recall"": 0.9204125210103229, ""f1-score"": 0.8747211875505672, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9222811250463671, ""recall"": 0.9006646635709733, ""f1-score"": 0.9051962071015485, ""support"": 10983}}",0.8747211875505672,0.9204125210103228,0.6970828350167722,0.6968486419995316
